Comment,Rating
geniales california style mexican fudder fast gut san fran mission district karte tapete san fran muni map lässt sehnsucht stadt gold gat aufleben seufz,5
schmecken echt super preis völlig ordnung nice fastfood,4
chipotle usa vergleichen trotzdem lecker gut finden normal weizentortilla alternativ tortillas vollkorn angebot burritos wirklich groß pappsatt burrito bowls salat hingegen klein,4
lecker schade hühnertacos geben passt trotzdem,5
super lecker günstig ig satt weiterempfele,5
leckere burritos fall empfehlen bringen bisschen mehr zeit fastfood restaurant schon relativ lange warten min voll meinsten voll sprechen laden preisleistungsverhältnis gut stern,5
heilig axt burrito missionburrito genau kriegen ja nirgends berlin fall super frisch vorstellen entweder baukastenprinzip standardburrito geschmack haptik einfach fantastisch preislich sowieso danach allerdings rest tages fasten schon verdammt kracher obwohl laden eigentlich immer voll gehts super schnell korrekt personal homemade eistee nehmen,5
laden mega gehyped entsprechend publikum anziehen leider wartezeit essen irgendwann endlich bisschen enttäuscht liegen erwartung andrang wirklich niedrig preis aufbauen essen okay wirklich besonderer zutaten frisch woanders meister vermissen würz scharf sache wirklich scharf schmecken bisschen lala bekommen weniger geld teilweise besseres stadt wirklich lecker anchor steam beer san francisco,3
leeeeeeeeeeeeeeeeccccccckerr bekommen wirklich jedesmal superlecker superfrisch essen seit erster besuch treu fan nie enttäuschen werden zukunft immermalwieder lecker schlemmen gehen fastfood deluxe,5
insbesondere mittags schnell leckere freundlich somit gut wahl besonders erwähn salat vieler vitamin gut gefühl fair preis seltenheit gegend empfehlenswert groß mitteagenturansturm kommen eher eins,5
äußerst glücklich lecker mexikanisch imbiss serviceprinzip alt bewähren kasse menü zusammen stellen nummer essen warten zutaten frisch leicht naja leicht mexikanisch essen eben kannleicht cheeseburger jedenfalls reichlich preis absolut okay find kombi californischmexikanisch mal abwechslung texmex ganz gut wobei vll außer style imbisses californisches entdecken können ja schlimm -- freuen außerordentlich institution weiterempfehlen hasta lluego,5
laut voll saulecker wens stören mal essen vorgänger tisch stehen kommen voll kosten btw verstehen warum tablett einfach wegräumen gehen,4
echt klasse laden voll authentisch wenig kohle richtig satt lecker toll bedienung aufmerksam schnell arbeiten,5
erster blick speisetafel einwenig verwirrend geben wahnsinnig vieler lecker kombinationsmöglichkeit hilfe nett personal meisteren schnell bestellung fast ebenso schnell mittagsmahlzeit teller möchten langsam genüsslich köstlichkeit geniesen soviel genuss lohnen mittagspause prenzlauerberg mitte,5
gut burrito quesadilas berlin bisher gehen akzeptabel schnell laden proppevoll suppe grossartig cool international publikum ganz gut ausblenden,5
anschliessen super lecker essen schnell freundlich service gut besuchen mittagszeit trotzdem bald,5
suuuuper lecker burrito bekannt form berlin geben dolores heute wiederholt mal gut gesättigen glücklich verlassen allerdings anscheinend speisekart wenig verändern heiß geliebt chick schokosauce stehen mehr karteod habs übersehen trotzdem besuch wert,5
pro woche gehen dolores schlange manchmal lang warten lohnen aufpassen heisst habanero sauce höllisch erst zweimal trauen,5
mmh lecker liebe burrito dolores samstag mittag glück gehen schnell obwohl laden gut besuchen kombination zusammen stellen immer gut schmecken besonders schwarz bohnenmus extra guacamole meinung verzichten ja besonders gemütlich tatsächlich bänke hart sitzkissen deshalb geben sterne fast food burrito recht gesund deswegen lohnen schon ab vorbei schauen gemacht limos toll süß,4
gut lecker essen vieler zutaten auswählen leider mittagszeit oft platz mehr restaurant entweder draußen essen woanders gehen preis ganz finden gesamt ambiente manchmal anstrengend eigen mittagspause hierher gehen scheinbar vieler mensch tun,3
gut günstig imbiss zutaten intensiv raffiniert würzen,4
früh regelmäßig hygiene echt mies werden dreckig tische selten abräumen oft teller gäste liegen gelassen selber wegräumen dafür essen machen mitarbeiter locker angezog musik einfach laut kommen club bei essen echt nerven schade laden,1
liebe dolores gut burrito stadt preis fair wer geld euro fast food menü mcdoof ausgeben tun dolores bekommen dafür wirklich schmecken laden natürlich messen dinge gemütlichkeit betreffen dafür machen hingehen anstellen burrito auswählen genießen weiterziehen,5
groß burrito bowls maischip fair preis frisch zubereitet dauern mittags zeit dank nummer ziehen gut sichtbar platziert nummernanzeig problem classic beef burrito schon mal lecker tipp leicht scharf soße ordentlich lecker fleisch vegan lieblingsburrito wählen empfehlen sicher letzter besuch dolores,4
klasse laden immer frisch essen immer nett bedienung wirklich fehlen ecke,5
dolores stören eins wieso geben keins davon unser nähe lecker burrito machen gerne mal abstech mitte frisch leckere zutaten fair preis exzellent,5
hammer wer chipotle staat kennen dolores lieben,5
heute dolores essen schon fertig gemixt burrito wählen hunger lust schlecht bestellen falsch wahl treffen toll konzept ermöglichen auswählen burrito lime chicken rot bohne sour cream limett reis schmecken ganz gut leider ungewürzt wohl daran liegen schmecken ziemlich dick belegen ok laden touristenmagnet fall ambiente ok wirklich charme fühlen vieler dolores wunder andrang,3
unheimlich lecker soßen fleisch kommen schon ziemlich mexikanisch geschmack dran behaupten mal enttäuschen,4
riesenauswahl texmexfood leckere scharf soßen freundlich service mitte,5
richtig lecker burritos ganz einfach per baukast zusammenstell ganz frisch zutat angenehm nett geduldig personal gut eigentlich permanent extrem übervoll mitunter lang wartezeit kasse essenausgabe teuer preis werden ändern burrito smokey peanut lime rice veggies cheese carnitas vorher euro kosten zahl immernoch fair qualität essen denken kommen burrito neu preis wenig klein werden früh einrichtung drinne schäbig einladend toilette katastrophe überlaut hippe trendig techno mucke nerven einfach fazit anschein wegen vieler manko dolores ja eigentlich restaurant mehr schnellimbiss daher essen einfach unschlagbar gut meistens nehm eh daher minus aspekt gut leben absolut empfehlung,4
mexikanisch restaurant qype suchen heir gehen nd essen gut bedienung atmosphäre gut gut können preisen,4
leckerst quesadillas welt mole tofu absolut empfehlen,5
lecker essen frisch nahrungsmitteln nett service ne richtig empfehlung portion sättig groß jjung vorsicht habaneros ham,4
einfach super frisch lecker gut zutat vegetarisch fleich extra suppe klassisch californisch burrito einfach mal ausprobieren alex gut erreichbar lang weg lohnen fall essen inzwischen regelmäßig speisen gut mittagspause eignen allerdings uhrzeit oft relativ voll dennoch bekommen zusammengestelltes essen fix besonderer tipp haushgemacht erdbeer limo geeisten glas yummyumm,5
extrem lecker riesig burrito mega groß auswahl empfehlen vorher web essen aussuchen irgendwie kombinieren wund laden rappeldicke voll,5
berlin besuch person burrito gegess begeistert frisch zubereitet zutaten wählen preis sowie menge stimmen lobenswert außerdem selbstgemacht limo fall empfehlung meinerseits mehr los schon paar minute bestellung warten ja problem sowohl drinnen draußen sitzen wobei draußen sonnenschutz geben außer nachmittags gebäude,5
einfach genial burritos zusammen stelle classic variant bestellen geben leckere selbstgemacht limonade zwei sorte leider laden immer voller vieler tourist anziehen lecker essen nachvollziehen,5
kennen laden seit eröffnung ganz klein immer super frage mal warum geben berlin schon läden davon,5
positivgroße auswahl zutatenzutaen super lecker absolut frischwartezeit wirklich langobwohl laden gerammelt voll bestellen burrito schmecken einfach köstlichsauce gut würzen schärfegrad veracht negativeinrichtung echt hässlich augenlimonad schmecken wirklich gut auge ausreichend zutat her abgestimmtangestellt unpersönlich guacamole schmecken limonensaft stark hervor teilweise echt groß brocken avocado drinfand nich prickelnd geschmack her wirklich goldgrube tortilla burrito super weich saftig zutat warm frisch küche schmecken schon schreiben absolut köstlich preislich halten qualität angemessen bspw zahlen subway gleich menge gleich geld kriegen ne qualität dolores messen allerdings essen bestellen vorher ner tisch gewaltsam erobern mitnehmen bestellen raum klein wegen vieler besucher sitzplätze schnell belegen insg wegen negativpunkt stern abzug,4
leck alternative üblich fastfood gut preis super frisch offensichtlich location,4
bisher vier mal dolores essen erster beide mal begeistern bei dritter mal bedienung bei dolores rosa luxemburg straße offenbar bestellung verstand musik recht laut anstatt burrito reis salat sojawürfel geben teller reis schüssel salat sojawürfeln gut vierter besuch allerdings höhe bestellt classic vegan bekommen burrito fleisch veganerin einfach alptraum deshalb geben punkt schade burrito mitnehmen bestellen fleisch erst hause entdecken fazit veganer empfehlenswern nachtrag inzwischen mal immer lecker burrito bekommen erlebnis fleischburrito wirklich schockierend fast überwund angestellter immer flott sodass burrito schnell tisch kommen freuen schon kommend besuche,4
cooler laden wer burrito stehen finden paradies schmeckt highlight fehlen sauce dazukombinieren bereits mehrere burrito gegessen immer mal neu kombination ausprobieren irgendwie schmecken immer identisch,3
eigentlich haben laden potential richtig gut leider obwohl burrito frisch zusammenstell berlin ziemlich selten originell ding speisekarte stehen rchtig freude aufkommen einfach grund gut würzen wünschen texaner personal wochenende lang crashkurs geben werd laden sicherlich nochmal chance geben sicherheit werd zitronensaft tabasco mitnehmen,3
dolores zwei jahr amerikanisch freund kennen liebengelernt seitdem süchtig selbstgekocht schmecken bauen burrito baukastenprinzip zusammen schärfegrad bestimmen wer scharf salsa namens red chili superscharf finden mal arzt gehen leute hinterm tresen charmant selten mitte essen gehen schnell preis qualität niedrig gut imbiss ganz stadt ach ja hausgemacht guacamole traum,5
leckere burrito besonderer vergleich chipotle usa trotzdem lecker schwarz bohne vielliecht matschig burrito has lange dauern mal zusammengebasteln ca minute jedenfalls mindestens woche essen neu total lecker berlin,4
dolores burrito quesedillas zusammenstellen super lecker echt günstig angestellt nett gehen immer gerne dolores,5
cooler laden locker atmosphäre highlight natürlich essen burrito empfehlen schon verschieden kombos probieren bisher gut schmecken gericht sagen groß plus arizona ice tea,5
gitb leckere immer frisch zubereitet burrito entweder bestellen vorgeschlagen variant stellen wunsch burrito zusammen vegetarisch variant empfehlen schmecken machen richtig satt hausgemacht limonade fertig,5
empfehlen möglich essen ersparen lang wartezeit,5
kennen laden unterschied qualität speisen servicequlität eklatant groß richtig gut futter richtig beschissen service herrentoilette sehen schon mittags kudorf morgens drei besteck mistig leute angepisst darum bitten repeat funktion cd player ausschalten minute mal lied spielen hingehen sagen sorry schmecken tag hervorragend heute hünchenfleisch echt fies trocken bekommen hören gleich immer futter wichtig vögel arbeiten geben drei statt zwei stern,3
nett lecker schnell preiswert vielfältig gerne immer mal,5
